MONA_CD,HJ_NM,HG_NM,PROFILE_UNIT_NM,PROFILE_UNIT_CD,PROFILE_SJ,FRTO_DATE
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 미래전략특별위원회,2002.09.24 ~ 2004.05.29
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 정무위원회,2002.07.11 ~ 2004.05.29
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 예산결산특별위원회,2002.04.19 ~ 2002.05.29
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 정치개혁특별위원회,2002.01.18 ~ 2002.02.28
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 정치개혁특별위원회,2001.10.09 ~ 2001.12.31
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 예산결산특별위원회,2001.06.25 ~ 2002.04.17
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 실업대책특별위원회,2001.03.23 ~ 2002.05.29
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 정치개혁특별위원회,2001.01.04 ~ 2001.05.31
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 한빛은행대출관련의혹사건등의진상조사를위한국정조사특별위원회,2000.12.27 ~ 2001.01.20
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 공적자금의운용실태규명을위한국정조사특별위원회,2000.12.23 ~ 2000.12.26
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 정무위원회,2000.06.16 ~ 2002.05.29
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 국회운영위원회,2000.06.16 ~ 2000.06.23
BLC8630L,朴炳錫,박병석,제16대,100016.0,제16대 국회상임위원회위원정수에관한규칙개정특별위원회,2000.06.05 ~ 2000.06.09
HXT76735,朴商赫,박상혁,제21대,100021.0,제21대 국토교통위원회,2022.07.22 ~ 
HXT76735,朴商赫,박상혁,제21대,100021.0,제21대 대법관(오경미) 임명동의에 관한 인사청문특별위원회,2021.09.02 ~ 2021.09.16
HXT76735,朴商赫,박상혁,제21대,100021.0,제21대 국회운영위원회,2020.09.24 ~ 2021.04.29
HXT76735,朴商赫,박상혁,제21대,100021.0,제21대 국토교통위원회,2020.06.15 ~ 2022.05.29
X3170462,朴聖敏,박성민,제21대,100021.0,제21대 행정안전위원회,2022.07.22 ~ 
X3170462,朴聖敏,박성민,제21대,100021.0,제21대 정치개혁 특별위원회,2021.12.01 ~ 2022.05.29
X3170462,朴聖敏,박성민,제21대,100021.0,제21대 예산결산특별위원회,2020.08.14 ~ 2021.05.29
X3170462,朴聖敏,박성민,제21대,100021.0,제21대 국토교통위원회,2020.07.06 ~ 2022.05.29
X3170462,朴聖敏,박성민,제21대,100021.0,제21대 예산결산특별위원회,2020.06.29 ~ 2020.07.06
X3170462,朴聖敏,박성민,제21대,100021.0,제21대 행정안전위원회,2020.06.29 ~ 2020.07.06
IL74008M,朴省俊,박성준,제21대,100021.0,제21대 정무위원회,2022.07.22 ~ 
IL74008M,朴省俊,박성준,제21대,100021.0,제21대 기획재정위원회,2022.04.07 ~ 2022.05.29
IL74008M,朴省俊,박성준,제21대,100021.0,제21대 예산결산특별위원회,2022.02.18 ~ 2022.03.03
IL74008M,朴省俊,박성준,제21대,100021.0,제21대 감사원장(최재해) 임명동의에 관한 인사청문특별위원회,2021.10.07 ~ 2021.11.11
IL74008M,朴省俊,박성준,제21대,100021.0,제21대 법제사법위원회,2021.01.06 ~ 2022.04.07
IL74008M,朴省俊,박성준,제21대,100021.0,제21대 국회운영위원회,2020.06.15 ~ 2021.04.29
IL74008M,朴省俊,박성준,제21대,100021.0,제21대 국방위원회,2020.06.15 ~ 2021.01.06
DAN6731C,朴成重,박성중,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 
DAN6731C,朴成重,박성중,제21대,100021.0,제21대 언론·미디어 제도개선 특별위원회,2021.11.11 ~ 2022.05.29
DAN6731C,朴成重,박성중,제21대,100021.0,제21대 과학기술정보방송통신위원회,2020.06.29 ~ 2022.05.29
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 공공부문 채용비리 의혹과 관련된 국정조사특별위원회,2018.12.18 ~ 2020.05.29
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 과학기술정보방송통신위원회,2018.07.18 ~ 2020.05.29
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 행정안전위원회,2018.07.16 ~ 2018.07.18
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 행정안전위원회,2017.07.26 ~ 2018.05.29
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 국회운영위원회,2016.12.29 ~ 2017.06.19
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 저출산·고령화대책 특별위원회,2016.07.13 ~ 2017.06.30
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 안전행정위원회,2016.06.13 ~ 2017.07.25
DAN6731C,朴成重,박성중,제20대,100020.0,제20대 예산결산특별위원회,2016.06.13 ~ 2017.05.29
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 정무위원회,2022.03.28 ~ 2022.05.29
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 국방위원회,2022.03.21 ~ 2022.03.28
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 예산결산특별위원회,2022.01.28 ~ 2022.03.14
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 정무위원회,2021.10.20 ~ 2022.03.21
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 행정안전위원회,2021.10.18 ~ 2021.10.20
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 정무위원회,2020.11.16 ~ 2021.10.18
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 예산결산특별위원회,2020.07.06 ~ 2021.05.29
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 행정안전위원회,2020.07.06 ~ 2020.11.16
FU87526G,朴洙瑩,박수영,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2020.06.15 ~ 2020.07.06
40S1959J,朴英淳,박영순,제21대,100021.0,제21대 국회운영위원회,2022.07.22 ~ 
40S1959J,朴英淳,박영순,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 
40S1959J,朴英淳,박영순,제21대,100021.0,제21대 산업통상자원중소벤처기업위원회,2022.07.22 ~ 
40S1959J,朴英淳,박영순,제21대,100021.0,제21대 국회운영위원회,2022.04.07 ~ 2022.05.29
40S1959J,朴英淳,박영순,제21대,100021.0,제21대 국토교통위원회,2020.06.15 ~ 2022.05.29
A3H7195R,朴完柱,박완주,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 
A3H7195R,朴完柱,박완주,제21대,100021.0,제21대 중앙선거관리위원회 위원(조병현·조성대) 선출에 관한 인사청문특별위원회,2020.09.11 ~ 2021.01.08
A3H7195R,朴完柱,박완주,제21대,100021.0,제21대 행정안전위원회,2020.06.15 ~ 2022.05.29
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 예산결산특별위원회,2019.07.05 ~ 2019.08.21
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 정치개혁 특별위원회,2019.04.29 ~ 2019.06.27
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 대법관(김상환) 임명동의에 관한 인사청문특별위원회,2018.11.23 ~ 2018.12.27
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 정치개혁 특별위원회,2018.10.18 ~ 2019.04.25
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 예산결산특별위원회,2018.07.18 ~ 2019.05.29
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 농림축산식품해양수산위원회,2018.07.16 ~ 2020.05.29
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 헌법개정 및 정치개혁 특별위원회,2018.01.11 ~ 2018.06.30
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 정치개혁 특별위원회,2017.08.16 ~ 2018.03.30
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 평창동계올림픽 및 국제경기대회지원 특별위원회,2016.07.13 ~ 2017.07.11
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 농림축산식품해양수산위원회,2016.06.13 ~ 2018.05.29
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 국회운영위원회,2016.06.13 ~ 2017.05.29
A3H7195R,朴完柱,박완주,제20대,100020.0,제20대 국회상임위원회 위원정수에 관한 규칙 개정 특별위원회,2016.06.13 ~ 2016.06.13
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 대법관(박상옥) 임명동의에 관한 인사청문특별위원회,2015.01.30 ~ 2015.05.06
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 정부 및 공공기관 등의 해외자원개발 진상규명을 위한 국정조사특별위원회,2014.12.30 ~ 2015.05.02
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 산업통상자원위원회,2014.06.24 ~ 2016.05.29
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 예산결산특별위원회,2014.06.24 ~ 2015.05.29
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 국회운영위원회,2014.06.24 ~ 2015.05.22
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 중앙선거관리위원회 위원(김용호·이상환) 선출에 관한 인사청문특별위원회,2014.02.19 ~ 2014.02.28
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 지속가능발전 특별위원회,2014.02.14 ~ 2014.07.01
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 여성가족위원회,2013.05.28 ~ 2014.05.29
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 허베이스피리트호 유류피해대책 특별위원회,2013.04.08 ~ 2013.11.30
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 산업통상자원위원회,2013.03.22 ~ 2014.05.29
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 태안유류피해대책 특별위원회,2012.08.01 ~ 2012.12.31
A3H7195R,朴完柱,박완주,제19대,100019.0,제19대 지식경제위원회,2012.07.09 ~ 2013.03.21
PEP6922S,朴用鎭,박용진,제21대,100021.0,제21대 정무위원회,2022.07.22 ~ 
PEP6922S,朴用鎭,박용진,제21대,100021.0,제21대 정무위원회,2020.06.15 ~ 2022.05.29
PEP6922S,朴用鎭,박용진,제21대,100021.0,제21대 예산결산특별위원회,2020.06.15 ~ 2021.05.29
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 예산결산특별위원회,2019.07.05 ~ 2019.08.21
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 4차 산업혁명 특별위원회,2018.10.18 ~ 2019.06.30
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 교육위원회,2018.07.18 ~ 2020.05.29
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 예산결산특별위원회,2018.07.16 ~ 2019.05.29
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 교육문화체육관광위원회,2018.07.16 ~ 2018.07.18
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 정치개혁 특별위원회,2017.08.16 ~ 2018.03.30
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 국회운영위원회,2017.05.29 ~ 2018.05.29
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 정치발전 특별위원회,2016.07.13 ~ 2017.06.30
PEP6922S,朴用鎭,박용진,제20대,100020.0,제20대 정무위원회,2016.06.13 ~ 2018.05.29
QUO78839,朴在昊,박재호,제21대,100021.0,제21대 정무위원회,2022.07.22 ~ 
QUO78839,朴在昊,박재호,제21대,100021.0,제21대 국회 2030 부산세계박람회 유치지원 특별위원회,2022.01.12 ~ 
QUO78839,朴在昊,박재호,제21대,100021.0,제21대 중앙선거관리위원회 위원(문상부) 선출에 관한 인사청문특별위원회,2021.11.15 ~ 2022.04.22
QUO78839,朴在昊,박재호,제21대,100021.0,제21대 국무총리(김부겸) 임명동의에 관한 인사청문특별위원회,2021.04.23 ~ 2021.05.13
QUO78839,朴在昊,박재호,제21대,100021.0,제21대 예산결산특별위원회,2020.11.04 ~ 2021.03.16
QUO78839,朴在昊,박재호,제21대,100021.0,제21대 윤리특별위원회,2020.09.10 ~ 2020.09.14
QUO78839,朴在昊,박재호,제21대,100021.0,제21대 행정안전위원회,2020.06.15 ~ 2022.05.29
QUO78839,朴在昊,박재호,제20대,100020.0,제20대 윤리특별위원회,2018.10.18 ~ 2019.06.30
QUO78839,朴在昊,박재호,제20대,100020.0,제20대 국토교통위원회,2018.07.16 ~ 2020.05.29
QUO78839,朴在昊,박재호,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2017.07.26 ~ 2018.05.29
QUO78839,朴在昊,박재호,제20대,100020.0,제20대 예산결산특별위원회,2017.05.30 ~ 2018.05.29
QUO78839,朴在昊,박재호,제20대,100020.0,제20대 정치발전 특별위원회,2016.07.13 ~ 2017.06.30
QUO78839,朴在昊,박재호,제20대,100020.0,제20대 윤리특별위원회,2016.06.13 ~ 2018.05.29
QUO78839,朴在昊,박재호,제20대,100020.0,제20대 산업통상자원위원회,2016.06.13 ~ 2017.07.25
4019850M,朴釘,박정,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 
4019850M,朴釘,박정,제21대,100021.0,제21대 외교통일위원회,2022.07.22 ~ 
4019850M,朴釘,박정,제21대,100021.0,제21대 문화체육관광위원회,2020.06.15 ~ 2022.05.29
4019850M,朴釘,박정,제20대,100020.0,제20대 국회 코로나19 대책 특별위원회,2020.02.26 ~ 2020.05.29
4019850M,朴釘,박정,제20대,100020.0,제20대 외교통일위원회,2019.07.03 ~ 2020.05.29
4019850M,朴釘,박정,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2019.04.10 ~ 2019.07.03
4019850M,朴釘,박정,제20대,100020.0,제20대 외교통일위원회,2019.04.03 ~ 2019.04.10
4019850M,朴釘,박정,제20대,100020.0,제20대 윤리특별위원회,2018.10.18 ~ 2019.06.30
4019850M,朴釘,박정,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2018.07.16 ~ 2019.04.03
4019850M,朴釘,박정,제20대,100020.0,제20대 청년미래 특별위원회,2017.12.06 ~ 2018.05.29
4019850M,朴釘,박정,제20대,100020.0,제20대 산업통상자원중소벤처기업위원회,2017.07.26 ~ 2018.05.29
4019850M,朴釘,박정,제20대,100020.0,제20대 미래일자리 특별위원회,2016.07.13 ~ 2017.06.30
4019850M,朴釘,박정,제20대,100020.0,제20대 산업통상자원위원회,2016.06.13 ~ 2017.07.25
6RD62559,朴正何,박정하,제21대,100021.0,제21대 예산결산특별위원회,2022.07.26 ~ 2022.08.17
6RD62559,朴正何,박정하,제21대,100021.0,제21대 국토교통위원회,2022.07.22 ~ 
6AU2417B,朴柱民,박주민,제21대,100021.0,제21대 형사사법체계개혁특별위원회,2022.08.02 ~ 
6AU2417B,朴柱民,박주민,제21대,100021.0,제21대 법제사법위원회,2022.07.22 ~ 
6AU2417B,朴柱民,박주민,제21대,100021.0,제21대 감사원장(최재해) 임명동의에 관한 인사청문특별위원회,2021.10.07 ~ 2021.11.11
6AU2417B,朴柱民,박주민,제21대,100021.0,제21대 법제사법위원회,2020.06.15 ~ 2022.05.29
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 국회운영위원회,2018.12.31 ~ 2019.01.22
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 대법관(김상환) 임명동의에 관한 인사청문특별위원회,2018.11.23 ~ 2018.12.27
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 사법개혁 특별위원회,2018.10.18 ~ 2019.08.31
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 법제사법위원회,2018.07.16 ~ 2020.05.29
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 예산결산특별위원회,2018.07.16 ~ 2018.09.28
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 헌법개정 및 정치개혁 특별위원회,2018.01.11 ~ 2018.06.30
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 헌법재판소장(이진성) 임명동의에 관한 인사청문특별위원회,2017.11.09 ~ 2017.11.22
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 정치개혁 특별위원회,2017.08.16 ~ 2018.03.30
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 헌법재판소장(김이수) 임명동의에 관한 인사청문특별위원회,2017.05.29 ~ 2017.09.11
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 법제사법위원회,2017.02.16 ~ 2018.05.29
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 환경노동위원회,2017.02.13 ~ 2017.02.16
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 법제사법위원회,2016.09.13 ~ 2017.02.13
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 여성가족위원회,2016.06.13 ~ 2018.05.29
6AU2417B,朴柱民,박주민,제20대,100020.0,제20대 안전행정위원회,2016.06.13 ~ 2016.09.13
QKO6165V,朴振,박진,제21대,100021.0,제21대 기획재정위원회,2022.08.04 ~ 
QKO6165V,朴振,박진,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 2022.08.04
QKO6165V,朴振,박진,제21대,100021.0,제21대 기획재정위원회,2022.04.28 ~ 2022.05.29
QKO6165V,朴振,박진,제21대,100021.0,제21대 예산결산특별위원회,2022.03.14 ~ 2022.05.12
QKO6165V,朴振,박진,제21대,100021.0,제21대 예산결산특별위원회,2021.07.02 ~ 2022.01.28
QKO6165V,朴振,박진,제21대,100021.0,제21대 외교통일위원회,2020.06.15 ~ 2022.04.28
QKO6165V,朴振,박진,제18대,100018.0,제18대 지식경제위원회,2010.06.08 ~ 2012.05.29
QKO6165V,朴振,박진,제18대,100018.0,제18대 외교통상통일위원회,2008.08.26 ~ 2010.05.29
QKO6165V,朴振,박진,제17대,100017.0,제17대 정보위원회,2006.08.04 ~ 2008.05.29
QKO6165V,朴振,박진,제17대,100017.0,제17대 통일외교통상위원회,2006.06.20 ~ 2008.05.29
QKO6165V,朴振,박진,제17대,100017.0,제17대 중국의고구려사왜곡대책특별위원회,2004.12.14 ~ 2005.12.31
QKO6165V,朴振,박진,제17대,100017.0,제17대 국방위원회,2004.07.05 ~ 2006.05.29
QKO6165V,朴振,박진,제17대,100017.0,제17대 이라크내테러집단에의한한국인피살사건관련진상조사특별위원회,2004.06.30 ~ 2004.08.04
QKO6165V,朴振,박진,제16대,100016.0,제16대 예산결산특별위원회,2003.06.05 ~ 2003.07.07
QKO6165V,朴振,박진,제16대,100016.0,제16대 2010년세계박람회유치특별위원회,2002.09.24 ~ 2002.12.31
QKO6165V,朴振,박진,제16대,100016.0,제16대 과학기술정보통신위원회,2002.09.10 ~ 2004.05.29
QKO6165V,朴振,박진,제16대,100016.0,제16대 법제사법위원회,2002.08.23 ~ 2002.08.23
BT62420K,朴贊大,박찬대,제21대,100021.0,제21대 과학기술정보방송통신위원회,2022.07.22 ~ 
BT62420K,朴贊大,박찬대,제21대,100021.0,제21대 예산결산특별위원회,2022.07.22 ~ 
BT62420K,朴贊大,박찬대,제21대,100021.0,제21대 국회운영위원회,2022.04.07 ~ 2022.05.29
BT62420K,朴贊大,박찬대,제21대,100021.0,제21대 교육위원회,2021.10.20 ~ 2022.05.29
BT62420K,朴贊大,박찬대,제21대,100021.0,제21대 행정안전위원회,2021.10.18 ~ 2021.10.20
BT62420K,朴贊大,박찬대,제21대,100021.0,제21대 국무총리(김부겸) 임명동의에 관한 인사청문특별위원회,2021.04.23 ~ 2021.05.13
BT62420K,朴贊大,박찬대,제21대,100021.0,제21대 교육위원회,2020.06.15 ~ 2021.10.18
BT62420K,朴贊大,박찬대,제20대,100020.0,제20대 교육위원회,2019.08.26 ~ 2020.05.29
BT62420K,朴贊大,박찬대,제20대,100020.0,제20대 과학기술정보방송통신위원회,2019.08.23 ~ 2019.08.26
